Filial,Cidade,Sexo,Categoria,Tipo Cliente,Tipo Promoção,Vendas,Quantidade,Data,Semana,Mês,Ano,Preço Unitário,Preço Unitário com Desconto,Valor Total
Filial D,Rio Branco,M,Eletro-eletrônicos,Pessoa Física,Promoção A,14,4,2035-09-21,38,9,2035,125,112.5,450.0
Filial D,Manaus,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,50,6,2035-09-22,38,9,2035,101,90.9,545.4000000000001
Filial E,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,20,9,2035-09-23,38,9,2035,102,71.39999999999999,642.5999999999999
Filial C,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção B,50,12,2035-09-24,39,9,2035,92,73.60000000000001,883.2
Filial E,Boa Vista,M,Ar condicionado,Pessoa Jurídica,Promoção C,33,8,2035-09-25,39,9,2035,62,43.4,347.2
Filial D,Porto Velho,M,Móveis,Pessoa Física,Promoção A,59,4,2035-09-26,39,9,2035,132,118.8,475.2
Filial B,Macapá,M,Móveis,Pessoa Jurídica,Promoção B,43,5,2035-09-27,39,9,2035,94,75.2,376.0
Filial E,Macapá,M,Informática,Pessoa Jurídica,Promoção B,79,6,2035-09-28,39,9,2035,91,72.8,436.79999999999995
Filial B,Belém,F,Móveis,Pessoa Física,Promoção A,12,5,2035-09-29,39,9,2035,18,16.2,81.0
Filial E,Belém,F,Móveis,Pessoa Jurídica,Promoção A,40,19,2035-09-30,39,9,2035,13,11.700000000000001,222.3
Filial E,Macapá,F,Móveis,Pessoa Jurídica,Promoção B,20,8,2035-10-01,40,10,2035,178,142.4,1139.2
Filial D,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção B,94,9,2035-10-02,40,10,2035,34,27.200000000000003,244.8
Filial E,Rio Branco,F,Informática,Pessoa Jurídica,Promoção A,38,15,2035-10-03,40,10,2035,43,38.7,580.5
Filial D,Boa Vista,M,Informática,Pessoa Jurídica,Promoção C,3,4,2035-10-04,40,10,2035,82,57.4,229.6
Filial E,Palmas,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,28,9,2035-10-05,40,10,2035,146,146.0,1314.0
Filial E,Palmas,F,Informática,Pessoa Física,Promoção B,56,7,2035-10-06,40,10,2035,91,72.8,509.59999999999997
Filial C,Porto Velho,M,Informática,Pessoa Jurídica,Promoção A,90,8,2035-10-07,40,10,2035,150,135.0,1080.0
Filial C,Palmas,M,Ar condicionado,Pessoa Física,Promoção B,94,15,2035-10-08,41,10,2035,146,116.80000000000001,1752.0000000000002
Filial D,Rio Branco,F,Ar condicionado,Pessoa Física,Sem Promoção,13,19,2035-10-09,41,10,2035,13,13.0,247.0
Filial E,Rio Branco,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,77,15,2035-10-10,41,10,2035,171,171.0,2565.0
Filial B,Macapá,M,Informática,Pessoa Jurídica,Promoção C,66,5,2035-10-11,41,10,2035,16,11.2,56.0
Filial A,Manaus,M,Móveis,Pessoa Física,Promoção B,37,19,2035-10-12,41,10,2035,24,19.200000000000003,364.80000000000007
Filial D,Manaus,M,Ar condicionado,Pessoa Física,Promoção B,49,7,2035-10-13,41,10,2035,47,37.6,263.2
Filial C,Belém,M,Informática,Pessoa Jurídica,Promoção A,66,6,2035-10-14,41,10,2035,100,90.0,540.0
Filial C,Belém,M,Ar condicionado,Pessoa Física,Promoção B,36,19,2035-10-15,42,10,2035,61,48.800000000000004,927.2
Filial D,Manaus,F,Informática,Pessoa Física,Promoção A,54,17,2035-10-16,42,10,2035,90,81.0,1377.0
Filial C,Boa Vista,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,26,10,2035-10-17,42,10,2035,109,76.3,763.0
Filial B,Rio Branco,F,Móveis,Pessoa Jurídica,Promoção B,75,19,2035-10-18,42,10,2035,16,12.8,243.20000000000002
Filial C,Porto Velho,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,72,11,2035-10-19,42,10,2035,116,104.4,1148.4
Filial A,Porto Velho,M,Ar condicionado,Pessoa Jurídica,Promoção C,40,15,2035-10-20,42,10,2035,54,37.8,567.0
Filial A,Palmas,M,Móveis,Pessoa Física,Promoção C,43,10,2035-10-21,42,10,2035,68,47.599999999999994,475.99999999999994
Filial E,Manaus,F,Informática,Pessoa Física,Promoção A,22,11,2035-10-22,43,10,2035,131,117.9,1296.9
Filial B,Macapá,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,20,3,2035-10-23,43,10,2035,30,30.0,90.0
Filial C,Rio Branco,F,Móveis,Pessoa Física,Sem Promoção,8,3,2035-10-24,43,10,2035,165,165.0,495.0
Filial C,Porto Velho,M,Móveis,Pessoa Jurídica,Sem Promoção,29,18,2035-10-25,43,10,2035,12,12.0,216.0
Filial D,Manaus,M,Ar condicionado,Pessoa Física,Promoção A,40,11,2035-10-26,43,10,2035,151,135.9,1494.9
Filial E,Belém,F,Eletro-eletrônicos,Pessoa Física,Promoção A,90,18,2035-10-27,43,10,2035,11,9.9,178.20000000000002
Filial A,Porto Velho,F,Móveis,Pessoa Jurídica,Promoção B,30,15,2035-10-28,43,10,2035,38,30.400000000000002,456.00000000000006
Filial D,Porto Velho,F,Móveis,Pessoa Jurídica,Promoção C,81,7,2035-10-29,44,10,2035,155,108.5,759.5
Filial D,Belém,F,Móveis,Pessoa Jurídica,Promoção C,84,10,2035-10-30,44,10,2035,46,32.199999999999996,321.99999999999994
Filial C,Macapá,M,Informática,Pessoa Jurídica,Sem Promoção,55,10,2035-10-31,44,10,2035,182,182.0,1820.0
Filial A,Macapá,M,Ar condicionado,Pessoa Jurídica,Promoção B,16,13,2035-11-01,44,11,2035,54,43.2,561.6
Filial D,Manaus,M,Eletro-eletrônicos,Pessoa Física,Promoção A,46,15,2035-11-02,44,11,2035,161,144.9,2173.5
Filial C,Boa Vista,F,Móveis,Pessoa Física,Sem Promoção,62,18,2035-11-03,44,11,2035,129,129.0,2322.0
Filial E,Porto Velho,M,Informática,Pessoa Jurídica,Promoção C,7,4,2035-11-04,44,11,2035,55,38.5,154.0
Filial B,Belém,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,80,17,2035-11-05,45,11,2035,149,149.0,2533.0
Filial A,Porto Velho,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,45,3,2035-11-06,45,11,2035,62,55.800000000000004,167.4
Filial E,Porto Velho,M,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,59,2,2035-11-07,45,11,2035,54,54.0,108.0
Filial C,Porto Velho,M,Informática,Pessoa Física,Promoção C,56,4,2035-11-08,45,11,2035,41,28.7,114.8
Filial B,Manaus,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,48,1,2035-11-09,45,11,2035,27,27.0,27.0
Filial D,Palmas,M,Ar condicionado,Pessoa Física,Promoção C,27,15,2035-11-10,45,11,2035,22,15.399999999999999,230.99999999999997
Filial E,Macapá,F,Móveis,Pessoa Física,Promoção A,53,1,2035-11-11,45,11,2035,141,126.9,126.9
Filial D,Manaus,M,Móveis,Pessoa Jurídica,Promoção B,87,6,2035-11-12,46,11,2035,32,25.6,153.60000000000002
Filial D,Palmas,M,Ar condicionado,Pessoa Física,Sem Promoção,88,7,2035-11-13,46,11,2035,71,71.0,497.0
Filial B,Boa Vista,M,Informática,Pessoa Jurídica,Promoção B,73,19,2035-11-14,46,11,2035,63,50.400000000000006,957.6000000000001
Filial B,Rio Branco,F,Ar condicionado,Pessoa Física,Sem Promoção,35,12,2035-11-15,46,11,2035,192,192.0,2304.0
Filial D,Belém,M,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,51,1,2035-11-16,46,11,2035,78,78.0,78.0
Filial D,Belém,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,84,7,2035-11-17,46,11,2035,177,123.89999999999999,867.3
Filial B,Rio Branco,M,Móveis,Pessoa Física,Promoção B,37,19,2035-11-18,46,11,2035,23,18.400000000000002,349.6
Filial C,Rio Branco,M,Eletro-eletrônicos,Pessoa Física,Promoção A,81,13,2035-11-19,47,11,2035,107,96.3,1251.8999999999999
Filial A,Rio Branco,M,Informática,Pessoa Física,Promoção A,95,12,2035-11-20,47,11,2035,37,33.300000000000004,399.6
Filial D,Palmas,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,57,12,2035-11-21,47,11,2035,104,104.0,1248.0
Filial B,Palmas,M,Eletro-eletrônicos,Pessoa Física,Promoção C,8,13,2035-11-22,47,11,2035,80,56.0,728.0
Filial E,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,79,14,2035-11-23,47,11,2035,76,76.0,1064.0
Filial E,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção A,95,12,2035-11-24,47,11,2035,166,149.4,1792.8000000000002
Filial C,Palmas,F,Ar condicionado,Pessoa Jurídica,Promoção B,94,12,2035-11-25,47,11,2035,109,87.2,1046.4
Filial C,Manaus,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,20,6,2035-11-26,48,11,2035,70,63.0,378.0
Filial E,Belém,M,Eletro-eletrônicos,Pessoa Física,Promoção A,53,10,2035-11-27,48,11,2035,112,100.8,1008.0
Filial C,Rio Branco,M,Informática,Pessoa Física,Promoção C,12,9,2035-11-28,48,11,2035,146,102.19999999999999,919.8
Filial D,Macapá,M,Móveis,Pessoa Física,Promoção C,49,2,2035-11-29,48,11,2035,128,89.6,179.2
Filial B,Boa Vista,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,17,7,2035-11-30,48,11,2035,26,26.0,182.0
Filial A,Palmas,F,Eletro-eletrônicos,Pessoa Física,Promoção C,64,9,2035-12-01,48,12,2035,58,40.599999999999994,365.4
Filial B,Macapá,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,42,12,2035-12-02,48,12,2035,87,87.0,1044.0
Filial B,Belém,F,Informática,Pessoa Jurídica,Promoção B,94,5,2035-12-03,49,12,2035,55,44.0,220.0
Filial C,Porto Velho,F,Ar condicionado,Pessoa Física,Promoção A,29,1,2035-12-04,49,12,2035,102,91.8,91.8
Filial A,Porto Velho,M,Eletro-eletrônicos,Pessoa Física,Promoção C,19,15,2035-12-05,49,12,2035,130,91.0,1365.0
Filial D,Palmas,F,Informática,Pessoa Jurídica,Promoção C,11,8,2035-12-06,49,12,2035,22,15.399999999999999,123.19999999999999
Filial E,Boa Vista,M,Móveis,Pessoa Jurídica,Promoção B,98,1,2035-12-07,49,12,2035,54,43.2,43.2
Filial D,Belém,M,Móveis,Pessoa Jurídica,Promoção C,50,18,2035-12-08,49,12,2035,190,133.0,2394.0
Filial C,Rio Branco,M,Móveis,Pessoa Física,Promoção A,71,13,2035-12-09,49,12,2035,26,23.400000000000002,304.20000000000005
Filial E,Porto Velho,F,Ar condicionado,Pessoa Jurídica,Promoção B,58,1,2035-12-10,50,12,2035,56,44.800000000000004,44.800000000000004
Filial D,Manaus,M,Móveis,Pessoa Física,Promoção A,34,5,2035-12-11,50,12,2035,71,63.9,319.5
Filial B,Rio Branco,F,Ar condicionado,Pessoa Física,Promoção C,20,18,2035-12-12,50,12,2035,187,130.9,2356.2000000000003
Filial C,Macapá,F,Informática,Pessoa Física,Sem Promoção,50,16,2035-12-13,50,12,2035,52,52.0,832.0
Filial A,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,88,10,2035-12-14,50,12,2035,77,53.9,539.0
Filial B,Porto Velho,M,Eletro-eletrônicos,Pessoa Física,Promoção A,10,4,2035-12-15,50,12,2035,133,119.7,478.8
Filial A,Belém,F,Ar condicionado,Pessoa Física,Sem Promoção,32,1,2035-12-16,50,12,2035,118,118.0,118.0
Filial E,Belém,M,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,52,8,2035-12-17,51,12,2035,37,37.0,296.0
Filial A,Manaus,M,Eletro-eletrônicos,Pessoa Física,Promoção B,15,5,2035-12-18,51,12,2035,182,145.6,728.0
Filial B,Macapá,M,Informática,Pessoa Jurídica,Promoção A,84,2,2035-12-19,51,12,2035,178,160.20000000000002,320.40000000000003
Filial A,Boa Vista,F,Informática,Pessoa Física,Promoção A,3,17,2035-12-20,51,12,2035,103,92.7,1575.9
Filial C,Manaus,F,Eletro-eletrônicos,Pessoa Física,Promoção A,37,7,2035-12-21,51,12,2035,127,114.3,800.1
Filial C,Palmas,M,Móveis,Pessoa Física,Sem Promoção,40,17,2035-12-22,51,12,2035,173,173.0,2941.0
Filial B,Macapá,M,Ar condicionado,Pessoa Física,Sem Promoção,72,6,2035-12-23,51,12,2035,100,100.0,600.0
Filial D,Porto Velho,F,Informática,Pessoa Jurídica,Promoção A,40,15,2035-12-24,52,12,2035,93,83.7,1255.5
Filial A,Boa Vista,M,Informática,Pessoa Jurídica,Promoção A,56,5,2035-12-25,52,12,2035,42,37.800000000000004,189.00000000000003
Filial B,Belém,M,Informática,Pessoa Física,Promoção B,23,15,2035-12-26,52,12,2035,34,27.200000000000003,408.00000000000006
Filial A,Belém,F,Ar condicionado,Pessoa Jurídica,Promoção C,11,18,2035-12-27,52,12,2035,28,19.599999999999998,352.79999999999995
Filial B,Macapá,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,64,18,2035-12-28,52,12,2035,184,128.79999999999998,2318.3999999999996
Filial A,Rio Branco,M,Ar condicionado,Pessoa Física,Promoção B,8,6,2035-12-29,52,12,2035,115,92.0,552.0
Filial D,Palmas,F,Móveis,Pessoa Jurídica,Promoção C,93,2,2035-12-30,52,12,2035,42,29.4,58.8
Filial B,Porto Velho,M,Móveis,Pessoa Jurídica,Promoção B,94,17,2035-12-31,1,12,2035,76,60.800000000000004,1033.6000000000001
Filial C,Belém,M,Móveis,Pessoa Física,Sem Promoção,56,4,2036-01-01,1,1,2036,151,151.0,604.0
Filial D,Manaus,F,Móveis,Pessoa Física,Promoção A,60,12,2036-01-02,1,1,2036,170,153.0,1836.0
Filial C,Boa Vista,M,Ar condicionado,Pessoa Física,Promoção A,10,19,2036-01-03,1,1,2036,51,45.9,872.1
Filial D,Boa Vista,M,Móveis,Pessoa Jurídica,Sem Promoção,39,2,2036-01-04,1,1,2036,104,104.0,208.0
Filial C,Manaus,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,28,2,2036-01-05,1,1,2036,56,56.0,112.0
Filial D,Porto Velho,F,Móveis,Pessoa Física,Promoção B,49,14,2036-01-06,1,1,2036,44,35.2,492.80000000000007
Filial A,Belém,F,Informática,Pessoa Jurídica,Sem Promoção,36,15,2036-01-07,2,1,2036,126,126.0,1890.0
Filial C,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,13,2,2036-01-08,2,1,2036,169,118.3,236.6
Filial A,Manaus,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,96,4,2036-01-09,2,1,2036,192,172.8,691.2
Filial B,Rio Branco,M,Ar condicionado,Pessoa Física,Promoção B,36,19,2036-01-10,2,1,2036,191,152.8,2903.2000000000003
Filial A,Belém,F,Ar condicionado,Pessoa Jurídica,Promoção B,26,9,2036-01-11,2,1,2036,85,68.0,612.0
Filial C,Porto Velho,M,Móveis,Pessoa Física,Promoção A,86,7,2036-01-12,2,1,2036,188,169.20000000000002,1184.4
Filial D,Porto Velho,M,Informática,Pessoa Física,Promoção A,4,13,2036-01-13,2,1,2036,196,176.4,2293.2000000000003
Filial A,Rio Branco,M,Móveis,Pessoa Física,Promoção C,95,12,2036-01-14,3,1,2036,151,105.69999999999999,1268.3999999999999
Filial E,Palmas,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,82,3,2036-01-15,3,1,2036,155,108.5,325.5
Filial D,Macapá,F,Eletro-eletrônicos,Pessoa Física,Promoção A,64,13,2036-01-16,3,1,2036,137,123.3,1602.8999999999999
Filial B,Rio Branco,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,38,15,2036-01-17,3,1,2036,64,64.0,960.0
Filial B,Macapá,M,Móveis,Pessoa Física,Promoção B,88,14,2036-01-18,3,1,2036,107,85.60000000000001,1198.4
Filial C,Porto Velho,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,87,9,2036-01-19,3,1,2036,193,154.4,1389.6000000000001
Filial D,Rio Branco,M,Informática,Pessoa Física,Promoção A,22,13,2036-01-20,3,1,2036,117,105.3,1368.8999999999999
Filial A,Belém,F,Informática,Pessoa Jurídica,Sem Promoção,2,4,2036-01-21,4,1,2036,58,58.0,232.0
Filial A,Rio Branco,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,31,8,2036-01-22,4,1,2036,197,197.0,1576.0
Filial B,Macapá,M,Eletro-eletrônicos,Pessoa Física,Promoção A,11,3,2036-01-23,4,1,2036,122,109.8,329.4
Filial D,Macapá,F,Informática,Pessoa Jurídica,Promoção B,92,2,2036-01-24,4,1,2036,190,152.0,304.0
Filial D,Rio Branco,F,Informática,Pessoa Física,Sem Promoção,46,19,2036-01-25,4,1,2036,143,143.0,2717.0
Filial B,Manaus,M,Informática,Pessoa Jurídica,Promoção A,96,8,2036-01-26,4,1,2036,79,71.10000000000001,568.8000000000001
Filial A,Belém,M,Ar condicionado,Pessoa Física,Sem Promoção,62,17,2036-01-27,4,1,2036,95,95.0,1615.0
Filial B,Belém,F,Informática,Pessoa Física,Promoção B,69,13,2036-01-28,5,1,2036,145,116.0,1508.0
Filial D,Belém,F,Ar condicionado,Pessoa Jurídica,Promoção C,64,7,2036-01-29,5,1,2036,152,106.39999999999999,744.8
Filial A,Belém,F,Eletro-eletrônicos,Pessoa Física,Promoção B,10,9,2036-01-30,5,1,2036,163,130.4,1173.6000000000001
Filial E,Palmas,F,Ar condicionado,Pessoa Física,Promoção A,40,12,2036-01-31,5,1,2036,48,43.2,518.4000000000001
Filial B,Macapá,M,Ar condicionado,Pessoa Jurídica,Promoção C,24,14,2036-02-01,5,2,2036,140,98.0,1372.0
Filial D,Boa Vista,F,Móveis,Pessoa Física,Promoção C,99,14,2036-02-02,5,2,2036,194,135.79999999999998,1901.1999999999998
Filial D,Macapá,M,Informática,Pessoa Jurídica,Promoção C,44,15,2036-02-03,5,2,2036,19,13.299999999999999,199.49999999999997
Filial C,Palmas,M,Móveis,Pessoa Física,Sem Promoção,60,3,2036-02-04,6,2,2036,12,12.0,36.0
Filial C,Porto Velho,M,Informática,Pessoa Física,Promoção A,62,15,2036-02-05,6,2,2036,55,49.5,742.5
Filial B,Macapá,M,Ar condicionado,Pessoa Jurídica,Promoção C,87,19,2036-02-06,6,2,2036,159,111.3,2114.7
Filial A,Boa Vista,M,Eletro-eletrônicos,Pessoa Física,Promoção B,17,14,2036-02-07,6,2,2036,76,60.800000000000004,851.2
Filial E,Rio Branco,F,Ar condicionado,Pessoa Física,Promoção C,65,8,2036-02-08,6,2,2036,106,74.19999999999999,593.5999999999999
Filial E,Porto Velho,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,95,5,2036-02-09,6,2,2036,28,25.2,126.0
Filial A,Boa Vista,M,Ar condicionado,Pessoa Jurídica,Promoção B,95,19,2036-02-10,6,2,2036,71,56.800000000000004,1079.2
Filial C,Porto Velho,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,57,4,2036-02-11,7,2,2036,107,107.0,428.0
Filial D,Macapá,F,Móveis,Pessoa Física,Promoção B,55,14,2036-02-12,7,2,2036,66,52.800000000000004,739.2
Filial C,Belém,F,Móveis,Pessoa Jurídica,Promoção B,53,16,2036-02-13,7,2,2036,104,83.2,1331.2
Filial B,Macapá,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,56,6,2036-02-14,7,2,2036,116,104.4,626.4000000000001
Filial C,Manaus,F,Informática,Pessoa Física,Promoção A,98,6,2036-02-15,7,2,2036,97,87.3,523.8
Filial A,Porto Velho,F,Móveis,Pessoa Jurídica,Promoção A,9,3,2036-02-16,7,2,2036,150,135.0,405.0
Filial B,Palmas,F,Ar condicionado,Pessoa Jurídica,Promoção A,22,15,2036-02-17,7,2,2036,153,137.70000000000002,2065.5000000000005
Filial A,Rio Branco,F,Móveis,Pessoa Física,Promoção A,13,3,2036-02-18,8,2,2036,153,137.70000000000002,413.1
Filial B,Manaus,M,Eletro-eletrônicos,Pessoa Física,Promoção B,89,11,2036-02-19,8,2,2036,124,99.2,1091.2
Filial D,Porto Velho,M,Móveis,Pessoa Jurídica,Promoção A,48,3,2036-02-20,8,2,2036,128,115.2,345.6
Filial C,Macapá,F,Móveis,Pessoa Jurídica,Promoção B,18,10,2036-02-21,8,2,2036,61,48.800000000000004,488.00000000000006
Filial A,Rio Branco,F,Ar condicionado,Pessoa Jurídica,Promoção B,76,18,2036-02-22,8,2,2036,50,40.0,720.0
Filial B,Belém,M,Móveis,Pessoa Jurídica,Promoção A,40,1,2036-02-23,8,2,2036,57,51.300000000000004,51.300000000000004
Filial C,Manaus,M,Móveis,Pessoa Jurídica,Promoção C,17,16,2036-02-24,8,2,2036,100,70.0,1120.0
Filial E,Boa Vista,F,Ar condicionado,Pessoa Física,Promoção A,15,16,2036-02-25,9,2,2036,48,43.2,691.2
Filial A,Porto Velho,F,Móveis,Pessoa Jurídica,Promoção B,15,10,2036-02-26,9,2,2036,22,17.6,176.0
Filial D,Rio Branco,F,Móveis,Pessoa Física,Promoção C,79,1,2036-02-27,9,2,2036,141,98.69999999999999,98.69999999999999
Filial B,Belém,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,63,4,2036-02-28,9,2,2036,105,84.0,336.0
Filial A,Belém,M,Ar condicionado,Pessoa Física,Promoção C,39,3,2036-02-29,9,2,2036,118,82.6,247.79999999999998
Filial A,Belém,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,13,5,2036-03-01,9,3,2036,113,79.1,395.5
Filial E,Palmas,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,81,12,2036-03-02,9,3,2036,107,85.60000000000001,1027.2
Filial D,Belém,M,Ar condicionado,Pessoa Física,Promoção A,32,12,2036-03-03,10,3,2036,52,46.800000000000004,561.6
Filial E,Macapá,M,Móveis,Pessoa Física,Promoção A,9,13,2036-03-04,10,3,2036,97,87.3,1134.8999999999999
Filial B,Porto Velho,M,Móveis,Pessoa Jurídica,Promoção B,40,12,2036-03-05,10,3,2036,102,81.60000000000001,979.2
Filial C,Macapá,F,Informática,Pessoa Jurídica,Promoção A,20,16,2036-03-06,10,3,2036,183,164.70000000000002,2635.2000000000003
Filial A,Manaus,F,Móveis,Pessoa Jurídica,Sem Promoção,90,13,2036-03-07,10,3,2036,135,135.0,1755.0
Filial B,Boa Vista,M,Ar condicionado,Pessoa Física,Promoção C,91,5,2036-03-08,10,3,2036,118,82.6,413.0
Filial B,Rio Branco,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,85,4,2036-03-09,10,3,2036,56,56.0,224.0
Filial D,Rio Branco,F,Eletro-eletrônicos,Pessoa Física,Promoção C,82,15,2036-03-10,11,3,2036,101,70.69999999999999,1060.4999999999998
Filial A,Boa Vista,F,Informática,Pessoa Física,Promoção B,77,12,2036-03-11,11,3,2036,190,152.0,1824.0
Filial E,Rio Branco,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,80,19,2036-03-12,11,3,2036,162,162.0,3078.0
Filial C,Belém,M,Ar condicionado,Pessoa Física,Promoção C,73,19,2036-03-13,11,3,2036,50,35.0,665.0
Filial A,Rio Branco,F,Informática,Pessoa Jurídica,Promoção B,63,11,2036-03-14,11,3,2036,12,9.600000000000001,105.60000000000002
Filial A,Macapá,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,76,6,2036-03-15,11,3,2036,130,130.0,780.0
Filial C,Macapá,F,Informática,Pessoa Física,Promoção A,44,9,2036-03-16,11,3,2036,86,77.4,696.6
Filial B,Palmas,M,Informática,Pessoa Física,Promoção A,38,1,2036-03-17,12,3,2036,104,93.60000000000001,93.60000000000001
Filial E,Manaus,M,Ar condicionado,Pessoa Física,Sem Promoção,83,12,2036-03-18,12,3,2036,22,22.0,264.0
Filial A,Palmas,F,Ar condicionado,Pessoa Física,Promoção B,60,14,2036-03-19,12,3,2036,114,91.2,1276.8
Filial B,Belém,M,Eletro-eletrônicos,Pessoa Física,Promoção B,71,6,2036-03-20,12,3,2036,27,21.6,129.60000000000002
Filial D,Rio Branco,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,99,1,2036-03-21,12,3,2036,46,46.0,46.0
Filial B,Porto Velho,F,Ar condicionado,Pessoa Física,Promoção A,48,2,2036-03-22,12,3,2036,180,162.0,324.0
Filial C,Macapá,F,Móveis,Pessoa Física,Promoção B,18,11,2036-03-23,12,3,2036,171,136.8,1504.8000000000002
Filial E,Boa Vista,F,Móveis,Pessoa Jurídica,Promoção B,16,3,2036-03-24,13,3,2036,64,51.2,153.60000000000002
Filial C,Macapá,F,Ar condicionado,Pessoa Física,Promoção C,55,10,2036-03-25,13,3,2036,61,42.699999999999996,426.99999999999994
Filial D,Rio Branco,M,Móveis,Pessoa Física,Promoção A,39,6,2036-03-26,13,3,2036,45,40.5,243.0
Filial B,Boa Vista,M,Informática,Pessoa Jurídica,Sem Promoção,68,6,2036-03-27,13,3,2036,191,191.0,1146.0
Filial A,Macapá,M,Eletro-eletrônicos,Pessoa Física,Promoção C,59,2,2036-03-28,13,3,2036,196,137.2,274.4
Filial D,Rio Branco,M,Informática,Pessoa Jurídica,Promoção B,89,10,2036-03-29,13,3,2036,123,98.4,984.0
Filial C,Palmas,F,Informática,Pessoa Física,Sem Promoção,96,6,2036-03-30,13,3,2036,61,61.0,366.0
Filial B,Manaus,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,62,17,2036-03-31,14,3,2036,28,28.0,476.0
Filial C,Manaus,F,Móveis,Pessoa Jurídica,Promoção C,13,14,2036-04-01,14,4,2036,149,104.3,1460.2
